starttime	seconds	ctime	dtime	ttime	wait
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:41 2016	1482175781	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:30:01 2016	1482175801	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:30:01 2016	1482175801	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:41 2016	1482175781	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:30:01 2016	1482175801	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:59 2016	1482175799	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:56 2016	1482175796	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:42 2016	1482175782	0	37	37	37
Mon Dec 19 17:29:46 2016	1482175786	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:52 2016	1482175792	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:58 2016	1482175798	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:45 2016	1482175785	0	37	37	37
Mon Dec 19 17:30:00 2016	1482175800	0	37	37	37
Mon Dec 19 17:30:02 2016	1482175802	0	37	37	37
Mon Dec 19 17:29:49 2016	1482175789	0	37	37	37
Mon Dec 19 17:29:53 2016	1482175793	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:43 2016	1482175783	0	37	37	37
Mon Dec 19 17:30:01 2016	1482175801	0	37	37	37
Mon Dec 19 17:29:54 2016	1482175794	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:57 2016	1482175797	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:47 2016	1482175787	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
Mon Dec 19 17:29:55 2016	1482175795	0	37	37	37
Mon Dec 19 17:29:48 2016	1482175788	0	37	37	37
Mon Dec 19 17:29:44 2016	1482175784	0	37	37	37
